"Date","Price","Open","High","Low","Vol.","Change %"
"28-01-2015","27,759","27,865","27,935","27,735","13.47K","-0.51%"
"27-01-2015","27,902","27,765","27,988","27,569","19.14K","0.03%"
"25-01-2015","27,895","27,895","27,895","27,895","","0.11%"
"23-01-2015","27,864","28,010","28,090","27,791","13.48K","-0.61%"
"22-01-2015","28,036","27,941","28,236","27,751","22.66K","0.21%"
"21-01-2015","27,977","28,049","28,271","27,811","21.30K","-0.38%"
"20-01-2015","28,085","27,730","28,140","27,730","21.41K","1.39%"
"19-01-2015","27,700","27,650","27,770","27,623","9.91K","0.36%"
"17-01-2015","27,600","27,600","27,600","27,600","","-0.20%"
"16-01-2015","27,654","27,525","27,790","27,386","20.02K","0.59%"
"15-01-2015","27,492","27,066","27,546","26,706","33.04K","1.07%"
"14-01-2015","27,201","27,020","27,260","26,901","18.18K","0.54%"
"13-01-2015","27,055","27,145","27,262","27,005","17.56K","0.09%"
"12-01-2015","27,030","26,875","27,114","26,825","16.06K","0.86%"
"09-01-2015","26,800","26,778","26,887","26,668","14.04K","0.00%"
"08-01-2015","26,801","27,125","27,125","26,760","16.46K","-1.33%"
"07-01-2015","27,161","27,348","27,360","27,120","15.81K","-0.85%"
"06-01-2015","27,394","27,100","27,449","27,083","20.75K","1.32%"
"05-01-2015","27,038","26,815","27,079","26,736","16.20K","1.15%"
"02-01-2015","26,730","26,740","26,855","26,351","18.92K","0.12%"
"01-01-2015","26,699","26,691","26,755","26,670","1.86K","-0.01%"
"31-12-2014","26,703","27,030","27,055","26,617","10.92K","-1.28%"
"30-12-2014","27,049","26,845","27,220","26,660","15.71K","1.06%"
"29-12-2014","26,764","27,031","27,070","26,725","9.29K","-1.14%"
"26-12-2014","27,073","26,733","27,109","26,733","12.60K","1.84%"
"24-12-2014","26,584","26,587","26,670","26,555","7.13K","-0.15%"
"23-12-2014","26,625","26,592","26,749","26,500","11.64K","0.06%"
"22-12-2014","26,608","26,965","27,050","26,538","12.45K","-1.44%"
"19-12-2014","26,998","26,849","27,046","26,825","11.89K","0.68%"
"18-12-2014","26,815","26,999","27,263","26,732","18.76K","-0.52%"
"17-12-2014","26,955","27,150","27,247","26,915","16.51K","-0.88%"
"16-12-2014","27,194","27,225","27,796","26,986","30.15K","-0.46%"
"15-12-2014","27,320","27,155","27,500","27,036","15.29K","0.41%"
"12-12-2014","27,209","27,265","27,288","27,026","14.45K","-0.18%"
"11-12-2014","27,258","27,161","27,359","27,006","16.52K","0.25%"
"10-12-2014","27,191","27,161","27,340","27,061","16.74K","0.12%"
"09-12-2014","27,159","26,400","27,280","26,400","23.48K","3.03%"
"08-12-2014","26,361","26,400","26,459","26,280","10.83K","0.88%"
"05-12-2014","26,132","26,253","26,404","26,050","0.13K","-0.82%"
"04-12-2014","26,349","26,472","26,472","26,260","0.06K","-0.48%"
"03-12-2014","26,477","26,237","26,500","26,221","0.14K","1.10%"
"02-12-2014","26,188","26,314","26,437","26,057","0.68K","-1.21%"
"01-12-2014","26,509","25,401","26,566","25,224","3.01K","2.77%"
"28-11-2014","25,794","26,155","26,230","25,741","15.84K","-1.73%"
"27-11-2014","26,247","26,308","26,334","26,131","12.06K","-0.44%"
"26-11-2014","26,362","26,363","26,417","26,293","10.47K","0.14%"
"25-11-2014","26,326","26,492","26,533","26,280","17.02K","-0.58%"
"24-11-2014","26,480","26,402","26,540","26,402","11.50K","0.30%"
"23-11-2014","26,401","26,401","26,401","26,401","","0.04%"
"21-11-2014","26,391","26,483","26,629","26,348","18.78K","-0.27%"
"20-11-2014","26,463","26,550","26,617","26,366","17.27K","-0.93%"
"19-11-2014","26,711","26,575","26,833","26,057","25.38K","0.43%"
"18-11-2014","26,596","26,426","26,774","26,392","19.85K","1.01%"
"17-11-2014","26,330","26,417","26,520","26,300","16.78K","-0.45%"
"16-11-2014","26,448","26,448","26,448","26,448","","-0.07%"
"14-11-2014","26,466","25,826","26,531","25,585","26.64K","2.49%"
"13-11-2014","25,822","25,842","25,930","25,682","19.48K","0.13%"
"12-11-2014","25,788","25,818","25,956","25,730","16.52K","-0.03%"
"11-11-2014","25,796","25,653","25,878","25,433","18.92K","0.24%"
"10-11-2014","25,733","25,958","26,036","25,660","15.49K","-0.77%"
"07-11-2014","25,932","25,425","25,963","25,164","29.04K","1.85%"
"06-11-2014","25,461","25,485","25,567","25,401","9.03K","-0.13%"
"05-11-2014","25,493","25,850","25,850","25,337","25.13K","-1.81%"
"04-11-2014","25,963","26,069","26,187","25,910","10.55K","-0.44%"
"03-11-2014","26,077","26,000","26,263","25,940","14.64K","-0.22%"
"31-10-2014","26,135","26,563","26,590","25,881","25.80K","-1.76%"
"30-10-2014","26,603","26,990","26,990","26,562","16.54K","-1.76%"
"29-10-2014","27,079","27,187","27,195","27,013","11.16K","-0.21%"
"28-10-2014","27,135","27,185","27,270","27,113","12.72K","-0.29%"
"27-10-2014","27,214","27,168","27,238","27,130","8.90K","0.14%"
"24-10-2014","27,176","27,200","27,245","27,141","3.27K","0.21%"
"23-10-2014","27,120","27,270","27,304","27,090","4.69K","-1.31%"
"22-10-2014","27,481","27,525","27,542","27,411","8.97K","-0.26%"
"21-10-2014","27,554","27,473","27,640","27,462","13.04K","0.51%"
"20-10-2014","27,415","27,219","27,490","27,204","11.13K","0.58%"
"17-10-2014","27,256","27,425","27,488","27,166","14.70K","-0.70%"
"16-10-2014","27,449","27,270","27,610","27,270","18.19K","0.72%"
"14-10-2014","27,252","27,070","27,297","27,055","17.45K","1.04%"
"13-10-2014","26,972","27,022","27,246","26,940","14.53K","0.03%"
"10-10-2014","26,964","26,934","27,048","26,845","12.77K","0.02%"
"09-10-2014","26,958","26,845","27,048","26,845","16.05K","0.83%"
"08-10-2014","26,737","26,830","26,995","26,705","14.29K","-0.27%"
"07-10-2014","26,810","26,657","26,837","26,641","12.64K","0.33%"
"06-10-2014","26,721","26,504","26,748","26,472","6.66K","0.80%"
"05-10-2014","26,510","26,510","26,510","26,510","","0.00%"
"03-10-2014","26,510","26,510","26,510","26,510","","-1.41%"
"01-10-2014","26,888","27,018","27,192","26,800","4.64K","-0.89%"
"30-09-2014","27,129","26,901","27,172","26,792","8.88K","0.80%"
"29-09-2014","26,913","26,855","27,000","26,802","9.49K","0.43%"
"27-09-2014","26,798","26,798","26,798","26,798","","0.02%"
"26-09-2014","26,793","26,920","27,135","26,753","17.68K","-0.53%"
"25-09-2014","26,935","26,505","26,962","26,380","20.00K","1.45%"
"24-09-2014","26,549","26,672","26,740","26,528","15.47K","-0.45%"
"23-09-2014","26,669","26,580","26,944","26,471","18.41K","0.30%"
"22-09-2014","26,588","26,464","26,650","26,313","16.39K","0.35%"
"19-09-2014","26,496","26,634","26,665","26,461","17.49K","-0.61%"
"18-09-2014","26,659","26,845","26,845","26,560","16.37K","-0.90%"
"17-09-2014","26,901","27,001","27,001","26,865","11.25K","-0.20%"
"16-09-2014","26,954","27,025","27,114","26,920","17.84K","-0.17%"
"15-09-2014","26,999","26,937","27,117","26,911","16.31K","0.37%"
"13-09-2014","26,899","26,899","26,899","26,899","","0.00%"
"12-09-2014","26,898","26,945","26,984","26,790","16.20K","-0.33%"
"11-09-2014","26,986","27,200","27,245","26,953","20.64K","-0.71%"
"10-09-2014","27,179","27,334","27,429","27,142","15.45K","-0.30%"
"09-09-2014","27,261","27,213","27,380","27,156","16.07K","0.21%"
"08-09-2014","27,204","27,431","27,480","27,105","11.87K","-0.64%"
"05-09-2014","27,378","27,406","27,537","27,332","13.93K","-0.30%"
"04-09-2014","27,461","27,596","27,632","27,388","16.36K","-0.40%"
"03-09-2014","27,570","27,569","27,620","27,368","16.74K","0.06%"
"02-09-2014","27,554","27,883","27,898","27,534","18.25K","-1.36%"
"01-09-2014","27,934","27,958","27,967","27,907","4.64K","-0.22%"
"29-08-2014","27,996","28,020","28,037","27,884","5.42K","-0.28%"
"28-08-2014","28,075","27,824","28,178","27,824","16.16K","1.06%"
"27-08-2014","27,780","27,863","27,925","27,765","9.90K","-0.41%"
"26-08-2014","27,895","27,813","28,040","27,804","14.07K","0.45%"
"25-08-2014","27,771","27,774","27,848","27,715","9.50K","-0.15%"
"22-08-2014","27,813","27,791","27,880","27,714","12.91K","0.24%"
"21-08-2014","27,747","28,161","28,161","27,704","18.71K","-1.65%"
"20-08-2014","28,212","28,258","28,282","28,150","11.13K","-0.14%"
"19-08-2014","28,252","28,321","28,360","28,204","11.11K","-0.15%"
"18-08-2014","28,295","28,505","28,505","28,256","9.91K","-1.11%"
"14-08-2014","28,614","28,682","28,775","28,501","15.01K","-0.26%"
"13-08-2014","28,688","28,640","28,750","28,587","13.94K","-0.15%"
"12-08-2014","28,730","28,561","28,891","28,550","13.18K","0.34%"
"11-08-2014","28,633","28,569","28,693","28,528","8.63K","0.12%"
"10-08-2014","28,598","28,598","28,598","28,598","","-0.02%"
"08-08-2014","28,604","28,845","29,085","28,566","17.30K","-0.58%"
"07-08-2014","28,770","28,595","28,836","28,531","14.87K","0.48%"
"06-08-2014","28,633","28,175","28,717","28,175","18.79K","2.83%"
"05-08-2014","27,844","27,997","28,035","27,819","0.11K","-0.25%"
"04-08-2014","27,915","28,035","28,099","27,866","0.74K","-0.50%"
"01-08-2014","28,054","27,845","28,123","27,798","1.51K","0.85%"
"31-07-2014","27,818","27,805","27,956","27,752","10.46K","-0.42%"
"30-07-2014","27,934","27,853","27,979","27,723","12.49K","0.24%"
"29-07-2014","27,866","28,000","28,090","27,825","8.12K","-0.21%"
"28-07-2014","27,926","28,000","28,035","27,880","9.72K","-0.01%"
"27-07-2014","27,928","27,928","27,928","27,928","","-0.04%"
"25-07-2014","27,938","27,661","27,965","27,651","11.20K","1.13%"
"24-07-2014","27,626","27,850","27,850","27,602","14.83K","-0.92%"
"23-07-2014","27,882","27,924","27,995","27,852","12.87K","-0.05%"
"22-07-2014","27,895","28,070","28,087","27,812","19.30K","-0.68%"
"21-07-2014","28,087","28,015","28,217","27,983","10.77K","0.32%"
"20-07-2014","27,997","27,997","27,997","27,997","","0.01%"
"18-07-2014","27,993","28,158","28,179","27,917","12.64K","-0.73%"
"17-07-2014","28,199","27,745","28,398","27,743","24.02K","1.89%"
"16-07-2014","27,676","27,667","27,735","27,583","15.69K","0.10%"
"15-07-2014","27,648","27,857","27,948","27,587","18.72K","-0.41%"
"14-07-2014","27,762","28,221","28,304","27,726","19.03K","-1.97%"
"13-07-2014","28,320","28,320","28,320","28,320","","0.00%"
"12-07-2014","28,320","28,320","28,320","28,320","","-0.13%"
"11-07-2014","28,356","28,528","28,528","28,231","15.13K","-0.49%"
"10-07-2014","28,496","27,655","28,589","27,500","31.45K","3.20%"
"09-07-2014","27,613","27,545","27,698","27,544","12.58K","0.34%"
"08-07-2014","27,519","27,507","27,629","27,381","14.51K","0.11%"
"07-07-2014","27,490","27,482","27,522","27,382","9.74K","-0.24%"
"04-07-2014","27,557","27,487","27,595","27,451","9.49K","0.34%"
"03-07-2014","27,464","27,564","27,634","27,363","15.29K","-0.72%"
"02-07-2014","27,663","27,799","27,800","27,532","13.62K","-0.30%"
"01-07-2014","27,746","27,867","27,940","27,730","11.91K","-0.11%"
"30-06-2014","27,776","27,632","27,850","27,561","11.77K","0.38%"
"27-06-2014","27,672","27,705","27,799","27,605","10.95K","0.02%"
"26-06-2014","27,667","27,703","27,748","27,490","16.61K","-0.30%"
"25-06-2014","27,751","27,700","27,820","27,587","15.56K","0.07%"
"24-06-2014","27,731","27,641","27,870","27,585","15.40K","0.19%"
"23-06-2014","27,678","27,616","27,746","27,572","12.66K","0.04%"
"20-06-2014","27,668","27,636","27,820","27,468","18.35K","0.21%"
"19-06-2014","27,611","26,827","27,653","26,800","22.76K","2.93%"
"18-06-2014","26,826","26,787","26,964","26,690","16.09K","-0.05%"
"17-06-2014","26,839","26,775","26,904","26,550","17.66K","0.03%"
"16-06-2014","26,831","26,650","27,035","26,650","15.25K","0.77%"
"13-06-2014","26,627","26,362","26,660","26,321","12.97K","1.13%"
"12-06-2014","26,330","26,077","26,360","25,980","14.80K","0.99%"
"11-06-2014","26,073","26,189","26,199","25,956","13.03K","-0.25%"
"10-06-2014","26,139","25,984","26,164","25,951","12.11K","0.60%"
"09-06-2014","25,982","25,825","26,010","25,811","8.52K","0.46%"
"06-06-2014","25,863","25,936","25,988","25,755","11.75K","-3.83%"
"05-06-2014","26,894","26,615","26,970","26,511","0.15K","0.96%"
"04-06-2014","26,639","26,769","26,799","26,631","0.23K","-0.36%"
"03-06-2014","26,735","26,690","26,875","26,635","0.43K","0.13%"
"02-06-2014","26,701","26,830","26,939","26,655","2.12K","-0.60%"
"30-05-2014","26,863","26,816","26,910","26,709","10.40K","0.12%"
"29-05-2014","26,830","26,807","26,945","26,560","16.63K","-0.01%"
"28-05-2014","26,834","26,937","26,970","26,735","15.03K","-0.46%"
"27-05-2014","26,958","27,525","27,525","26,875","18.14K","-1.91%"
"26-05-2014","27,483","27,325","27,500","27,292","7.55K","0.49%"
"23-05-2014","27,349","27,295","27,395","27,155","10.26K","0.40%"
"22-05-2014","27,241","27,300","27,520","27,100","19.99K","-0.48%"
"21-05-2014","27,373","28,245","28,277","27,341","24.05K","-2.88%"
"20-05-2014","28,186","28,120","28,245","28,062","11.38K","0.15%"
"19-05-2014","28,144","28,050","28,299","28,030","10.63K","0.20%"
"16-05-2014","28,089","28,351","28,351","28,014","11.33K","-1.12%"
"15-05-2014","28,408","28,680","28,686","28,375","13.25K","-1.03%"
"14-05-2014","28,704","28,599","28,749","28,599","7.20K","0.85%"
"13-05-2014","28,462","28,590","28,650","28,432","10.63K","-0.58%"
"12-05-2014","28,628","28,474","28,798","28,350","12.06K","0.36%"
"09-05-2014","28,525","28,589","28,648","28,487","9.27K","0.01%"
"08-05-2014","28,523","28,555","28,624","28,452","10.91K","0.01%"
"07-05-2014","28,520","28,943","29,036","28,505","15.59K","-1.27%"
"06-05-2014","28,887","28,913","28,959","28,834","10.60K","-0.17%"
"05-05-2014","28,935","28,920","29,039","28,875","10.10K","0.22%"
"02-05-2014","28,871","28,597","28,889","28,420","16.14K","1.02%"
"01-05-2014","28,580","28,825","28,825","28,510","9.00K","-1.06%"
"30-04-2014","28,887","28,725","28,972","28,583","17.10K","0.48%"
"29-04-2014","28,750","28,902","28,902","28,691","15.62K","-0.76%"
"28-04-2014","28,970","28,980","29,020","28,875","10.38K","0.25%"
"27-04-2014","28,898","28,898","28,898","28,898","","-0.02%"
"25-04-2014","28,905","28,845","28,965","28,757","15.68K","0.40%"
"23-04-2014","28,790","28,645","28,815","28,645","12.38K","0.67%"
"22-04-2014","28,599","28,536","28,678","28,482","15.45K","0.25%"
"21-04-2014","28,527","28,425","28,580","28,282","11.78K","-0.02%"
"19-04-2014","28,532","28,532","28,532","28,532","","0.09%"
"17-04-2014","28,505","28,550","28,617","28,460","10.93K","-0.29%"
"16-04-2014","28,589","28,520","28,657","28,315","15.34K","0.06%"
"15-04-2014","28,573","28,850","28,850","28,200","18.55K","-1.33%"
"14-04-2014","28,959","28,845","28,986","28,843","5.17K","0.71%"
"11-04-2014","28,756","28,799","28,844","28,670","11.38K","-0.09%"
"10-04-2014","28,781","28,450","28,814","28,450","14.69K","1.28%"
"09-04-2014","28,417","28,475","28,559","28,353","14.20K","-0.21%"
"08-04-2014","28,477","28,398","28,586","28,397","7.15K","0.53%"
"07-04-2014","28,326","28,230","28,360","28,221","9.70K","0.28%"
"05-04-2014","28,246","28,246","28,246","28,246","","-0.77%"
"04-04-2014","28,464","28,435","28,623","28,361","0.12K","0.10%"
"03-04-2014","28,435","28,440","28,550","28,380","0.14K","0.89%"
"02-04-2014","28,184","27,923","28,399","27,861","0.55K","0.37%"
"01-04-2014","28,080","28,610","28,615","28,001","2.26K","-1.60%"
"31-03-2014","28,536","28,448","28,790","28,363","9.12K","0.55%"
"28-03-2014","28,380","28,360","28,490","28,119","16.23K","-0.24%"
"27-03-2014","28,449","28,557","28,700","28,290","18.63K","-0.43%"
"26-03-2014","28,571","29,050","29,050","28,380","16.19K","-1.13%"
"25-03-2014","28,898","29,110","29,260","28,863","17.22K","-0.90%"
"24-03-2014","29,159","29,700","29,700","29,121","14.02K","-1.96%"
"21-03-2014","29,742","29,757","29,917","29,696","12.20K","-0.03%"
"20-03-2014","29,751","29,930","29,973","29,721","14.60K","-0.77%"
"19-03-2014","29,981","30,211","30,222","29,926","15.22K","-0.74%"
"18-03-2014","30,205","30,350","30,350","30,112","13.23K","-0.56%"
"17-03-2014","30,375","30,560","30,566","30,352","4.29K","-0.72%"
"14-03-2014","30,595","30,585","30,737","30,452","16.11K","0.15%"
"13-03-2014","30,549","30,537","30,575","30,322","13.64K","0.25%"
"12-03-2014","30,472","30,280","30,546","30,280","15.88K","0.74%"
"11-03-2014","30,247","30,025","30,335","29,963","18.87K","0.41%"
"10-03-2014","30,123","30,063","30,148","29,956","10.74K","-0.02%"
"07-03-2014","30,130","30,202","30,340","29,930","16.10K","-0.26%"
"06-03-2014","30,209","30,082","30,235","29,900","18.87K","0.17%"
"05-03-2014","30,158","30,191","30,318","30,080","18.01K","-0.01%"
"04-03-2014","30,160","30,650","30,650","30,051","23.64K","-1.54%"
"03-03-2014","30,631","30,192","30,660","30,192","15.98K","1.80%"
"28-02-2014","30,090","30,026","30,400","30,026","14.47K","0.00%"
"27-02-2014","30,089","30,090","30,185","30,010","7.61K","0.16%"
"26-02-2014","30,042","30,240","30,240","29,883","18.14K","-0.65%"
"25-02-2014","30,240","30,035","30,267","30,035","12.94K","0.40%"
"24-02-2014","30,120","29,881","30,174","29,881","11.70K","0.77%"
"21-02-2014","29,889","29,865","29,970","29,772","9.91K","0.02%"
"20-02-2014","29,882","29,960","29,980","29,790","12.59K","-0.50%"
"19-02-2014","30,031","30,132","30,150","29,752","19.40K","-0.64%"
"18-02-2014","30,224","30,035","30,260","29,974","19.00K","0.22%"
"17-02-2014","30,157","29,445","30,218","29,384","21.93K","2.66%"
"14-02-2014","29,375","29,230","29,425","29,230","12.78K","0.65%"
"13-02-2014","29,184","29,120","29,218","29,062","12.35K","0.18%"
"12-02-2014","29,132","29,070","29,160","29,006","12.82K","0.10%"
"11-02-2014","29,104","28,980","29,174","28,980","16.59K","0.58%"
"10-02-2014","28,935","28,850","29,009","28,825","13.02K","0.63%"
"07-02-2014","28,754","28,730","28,900","28,683","16.02K","0.36%"
"06-02-2014","28,650","28,680","28,940","28,625","15.79K","-8.67%"
"05-02-2014","31,370","29,796","31,468","29,748","0.27K","5.67%"
"04-02-2014","29,688","29,701","29,834","29,600","0.34K","-0.53%"
"03-02-2014","29,845","29,500","29,885","29,399","0.65K","1.30%"
"31-01-2014","29,462","29,363","29,584","29,255","9.71K","0.29%"
"30-01-2014","29,378","29,789","29,820","29,353","14.40K","-1.21%"
"29-01-2014","29,738","29,450","29,840","29,346","17.34K","0.74%"
"28-01-2014","29,521","29,718","29,718","29,470","13.38K","-0.93%"
"27-01-2014","29,798","29,550","29,849","29,550","12.88K","0.95%"
"24-01-2014","29,519","29,270","29,675","29,252","16.34K","0.56%"
"23-01-2014","29,355","29,102","29,389","28,965","26.69K","0.70%"
"22-01-2014","29,150","29,208","29,278","29,121","12.56K","-0.31%"
"21-01-2014","29,241","29,238","29,298","29,130","18.60K","-0.16%"
"20-01-2014","29,288","29,288","29,390","29,261","8.70K","0.08%"
"17-01-2014","29,265","29,031","29,310","28,911","15.06K","0.80%"
"16-01-2014","29,034","29,049","29,141","28,953","12.56K","0.05%"
"15-01-2014","29,019","29,023","29,074","28,865","13.72K","-0.26%"
"14-01-2014","29,096","29,171","29,314","29,031","10.37K","-0.40%"
"13-01-2014","29,212","29,045","29,232","29,012","12.75K","0.62%"
"10-01-2014","29,033","28,878","29,070","28,811","15.42K","0.59%"
"09-01-2014","28,862","28,875","28,912","28,712","15.04K","0.23%"
"08-01-2014","28,796","28,766","28,878","28,671","15.84K","-0.13%"
"07-01-2014","28,834","29,001","29,060","28,802","16.95K","-0.48%"
"06-01-2014","28,974","29,213","29,276","28,890","19.95K","-0.63%"
"04-01-2014","29,159","29,159","29,159","29,159","","0.00%"
"03-01-2014","29,159","29,000","29,242","28,833","18.99K","0.66%"
